,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
1156,HMPREF0833_RS10080,GK1,Guanylate Kinase (GMP:ATP),rxn00239,MNXR100144,R00332,"[['2.7.4.8'], None]",GK1; GUK1_1,"['atp[c]', 'gmp[c]']","['ATP', 'GMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N']"
1157,HMPREF0833_RS10080,GK2,guanylate kinase (GMPdATP),rxn09562,MNXR69139,None,"[['2.7.4.8'], None]",GK2; GUK1_3,"['datp[c]', 'gmp[c]']","['dATP', 'GMP']","['C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N']"
1158,HMPREF0833_RS10080,NPPH,ATP:nucleoside-phosphate phosphotransferase,rxn05814,None,R00334,[None],None,"['atp[c]', 'nclsdp[c]']","['ATP', 'Nucleoside phosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None]"
1159,HMPREF0833_RS10080,UMPK,UMP Kinase,rxn00119,MNXR105118,R00158,"[['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, ['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, None, ['2.7.4.14', '2.7.4.22', '2.7.4.4']]",UMPK; UMPKURIDK1; UMPKn; URA6_1; URA6_2; URIDK1,"['atp[c]', 'ump[c]']","['ATP', 'UMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O']"
1160,HMPREF0833_RS10080,URIDK3,ATP:dUMP Phosphotransferase,rxn01517,MNXR70065,R02098,"[None, ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9']]",URA6_3; URIDK2; URIDK2r; URIDK2rn; URIDK3,"['atp[c]', 'dump[c]']","['ATP', 'dUMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O']"
1161,WP_013904759.1,DGK1,Deoxyguanylate Kinase (dGMP:ATP),rxn01509,MNXR97320,R02090,"[['2.7.4.12', '2.7.4.13', '2.7.4.8'], None]",DGK1; GUK1_2,"['atp[c]', 'dgmp[c]']","['ATP', 'dGMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O']"
1162,WP_013904759.1,GK1,Guanylate Kinase (GMP:ATP),rxn00239,MNXR100144,R00332,"[['2.7.4.8'], None]",GK1; GUK1_1,"['atp[c]', 'gmp[c]']","['ATP', 'GMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N']"
1163,WP_013904759.1,GK2,guanylate kinase (GMPdATP),rxn09562,MNXR69139,None,"[['2.7.4.8'], None]",GK2; GUK1_3,"['datp[c]', 'gmp[c]']","['dATP', 'GMP']","['C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O', 'C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N']"
1164,WP_013904759.1,NPPH,ATP:nucleoside-phosphate phosphotransferase,rxn05814,None,R00334,[None],None,"['atp[c]', 'nclsdp[c]']","['ATP', 'Nucleoside phosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None]"
1165,WP_013904759.1,UMPK,UMP Kinase,rxn00119,MNXR105118,R00158,"[['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, ['2.7.4.14', '2.7.4.22', '2.7.4.4'], None, None, ['2.7.4.14', '2.7.4.22', '2.7.4.4']]",UMPK; UMPKURIDK1; UMPKn; URA6_1; URA6_2; URIDK1,"['atp[c]', 'ump[c]']","['ATP', 'UMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O']"
1166,WP_013904759.1,URIDK3,ATP:dUMP Phosphotransferase,rxn01517,MNXR70065,R02098,"[None, ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9']]",URA6_3; URIDK2; URIDK2r; URIDK2rn; URIDK3,"['atp[c]', 'dump[c]']","['ATP', 'dUMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O']"
1167,HMPREF0833_RS05695,DGNTH,Digalacturonate hydrolase,rxn05122,None,R07413,[None],None,"['agalrnt[c]', 'h2o[c]']","['Digalacturonate', 'Water']","['C1(C(C(OC(C1O)OC2C(C(C(OC2C(=O)O)O)O)O)C(=O)O)O)O', 'O']"
1168,760570.3.50.peg,DHAD1,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",rxn00898,MNXR68691,R01209,['4.2.1.9'],None,['23dhmb[c]'],"['(R)-2,3-Dihydroxy-3-methylbutanoate']",['CC(C)(C(C(=O)[O-])O)O']
1169,760570.3.50.peg,DHAD2,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",rxn03437,MNXR79704,R05070,"[['4.2.1.9'], ['4.2.1.9'], None]",DHAD2; DHAD2m; ILV3_3,['23dhmp[c]'],"['(R)-2,3-Dihydroxy-3-methylpentanoate']",['CCC(C)(C(C(=O)O)O)O']
1170,760570.3.767_12.peg,DHFR,Dihydrofolate Reductase,rxn00686,MNXR97401,R00939,"[None, None, ['1.5.1.3'], ['1.5.1.3'], ['1.5.1.3']]",DFR1_1; DFR1_2; DHFR; DHFRi; DHFRim,"['dhf[c]', 'h[c]', 'nadph[c]']","['7,8-Dihydrofolate', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","['C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
1171,760570.3.1531_11_19.peg,DHFS,dihydrofolate synthase,rxn01603,MNXR32670,R02237,"[['6.3.2.12', '6.3.2.17'], None]",DHFS; U89,"['atp[c]', 'dhpt[c]', 'glu_L[c]']","['ATP', 'Dihydropteroate', 'L-glutamate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)O', 'C(CC(=O)O)C(C(=O)O)N']"
1172,760570.3.1531_11_19.peg,FPGS_tm,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),rxn00689,MNXR82872,R00942,"[None, None, None, ['6.3.2.17']]",FOL3; MET7; RMA1; THFGLUS,"['atp[c]', 'glu_L[c]', 'thf[c]']","['ATP', 'L-glutamate', '5,6,7,8-Tetrahydrofolate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)O)C(C(=O)O)N', 'C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O']"
1173,760570.3.1818_11_19.peg,DHFS,dihydrofolate synthase,rxn01603,MNXR32670,R02237,"[['6.3.2.12', '6.3.2.17'], None]",DHFS; U89,"['atp[c]', 'dhpt[c]', 'glu_L[c]']","['ATP', 'Dihydropteroate', 'L-glutamate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)O', 'C(CC(=O)O)C(C(=O)O)N']"
1174,760570.3.1818_11_19.peg,FPGS_tm,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),rxn00689,MNXR82872,R00942,"[None, None, None, ['6.3.2.17']]",FOL3; MET7; RMA1; THFGLUS,"['atp[c]', 'glu_L[c]', 'thf[c]']","['ATP', 'L-glutamate', '5,6,7,8-Tetrahydrofolate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)O)C(C(=O)O)N', 'C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O']"
1175,760570.3.1533_7.peg,DHNPA,dihydroneopterin aldolase,rxn02504,MNXR1567,R03504,"[None, None]",DHNPA; DHNPAm,['dhnpt[c]'],['Dihydroneopterin'],['C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(CO)O)O']
1176,760570.3.1533_7.peg,HPPK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,rxn02503,MNXR55638,R03503,[None],HPPKm,"['2ahhmp[c]', 'atp[c]']","['2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine', 'ATP']","['C1C(=NC2=C(N1)N=C(NC2=O)N)CO', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
1177,WP_013903853.1,DHOCEHL,"7alpha,12alpha-dihydroxy-3-oxochol-4-enoate hydro-lyase",rxn05066,None,R07318,[None],None,['dh3oent[c]'],"['7alpha,12alpha-Dihydroxy-3-oxochol-4-enoate']",['CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4=CC(=O)CCC34C)O)O)C']
1178,760570.3.102_9.peg,DHORDfum,Fumarate dependent DHORD,rxn13251,None,R01867,['1.3.98.1'],None,"['dhor_S[c]', 'fum[c]']","['(S)-dihydroorotate', 'Fumarate']","['C1C(NC(=O)NC1=O)C(=O)O', 'C(=CC(=O)[O-])C(=O)[O-]']"
1179,760570.3.924_11.peg,DHORDnad,NAD dependent dihydoorotic acid dehydrogenase,None,None,None,[None],None,"['dhor_S[c]', 'nad[c]']","['(S)-dihydroorotate', 'Nicotinamide adenine dinucleotide']","['C1C(NC(=O)NC1=O)C(=O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1180,760570.3.925_10.peg,DHORDnad,NAD dependent dihydoorotic acid dehydrogenase,None,None,None,[None],None,"['dhor_S[c]', 'nad[c]']","['(S)-dihydroorotate', 'Nicotinamide adenine dinucleotide']","['C1C(NC(=O)NC1=O)C(=O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1181,760570.3.918_6.peg,DHORTS,Dihydroorotase,rxn01465,MNXR97428,R01993,"[None, ['3.5.2.3'], ['3.5.2.3'], None]",DH or TS; DHORTS; DHORTSn; URA4,"['dhor_S[c]', 'h2o[c]']","['(S)-dihydroorotate', 'Water']","['C1C(NC(=O)NC1=O)C(=O)O', 'O']"
1182,HMPREF0833_RS03370,DHPR,"6, 7-Dihydropteridine Reductase",rxn01313,MNXR97436,R01793,"[['1.5.1.34'], None]",DHPR; DHPRx,"['dhbpt[c]', 'h[c]', 'nadh[c]']","['6,7-dihydrobiopterin', 'proton', 'Nicotinamide adenine dinucleotide - reduced']","['CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O', '[H+]', None]"
1183,HMPREF0833_RS03370,r0398,"NADPH:6, 7-Dihydropteridine Oxidoreductase Ec:1.5.1.34",rxn01314,MNXR105334,R01794,[None],HPDOAi,"['dhbpt[c]', 'h[c]', 'nadph[c]']","['6,7-dihydrobiopterin', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","['CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O', '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
1184,WP_041818165.1,DHPS,dihydropteroate synthase,rxn02200,MNXR1587,R03066,"[None, None]",DHPS; DHPSm,"['2ahhmp[c]', '4abz[c]']","['2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine', '4-Aminobenzoate']","['C1C(=NC2=C(N1)N=C(NC2=O)N)CO', 'C1=CC(=CC=C1C(=O)[O-])N']"
1185,HMPREF0833_RS01675,DHQS,3-dehydroquinate synthase,rxn02212,MNXR1594,R03083,"[None, ['4.2.3.4']]",ARO1_1; DHQS,['2dda7p[c]'],['2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate'],['C(C(C(C(COP(=O)(O)O)O)O)O)C(=O)C(=O)O']
1186,WP_041818163.1,DHQS,3-dehydroquinate synthase,rxn02212,MNXR1594,R03083,"[None, ['4.2.3.4']]",ARO1_1; DHQS,['2dda7p[c]'],['2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate'],['C(C(C(C(COP(=O)(O)O)O)O)O)C(=O)C(=O)O']
1187,HMPREF0833_RS01665,DHQTi,"3-dehydroquinate dehydratase, irreversible",rxn02213,MNXR55233,R03084,"[None, ['4.2.1.10'], ['4.2.1.10'], ['4.2.1.10']]",ARO1_2; DHQD; DHQD1; DHQTi,['3dhq[c]'],['3-Dehydroquinate'],['C1C(C(C(=O)CC1(C(=O)[O-])O)O)O']
1188,WP_003010968.1,DHQTi,"3-dehydroquinate dehydratase, irreversible",rxn02213,MNXR55233,R03084,"[None, ['4.2.1.10'], ['4.2.1.10'], ['4.2.1.10']]",ARO1_2; DHQD; DHQD1; DHQTi,['3dhq[c]'],['3-Dehydroquinate'],['C1C(C(C(=O)CC1(C(=O)[O-])O)O)O']
1189,760570.3.375_12.peg,DPCOAK,Dephospho Coenzyme A Kinase,rxn00100,MNXR97762,R00130,"[['2.7.1.24'], ['2.7.1.24'], None, None]",DPCOAK; DPCOAKm; U96; U97,"['atp[c]', 'dpcoa[c]']","['ATP', 'Dephospho-CoA']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C(C(=O)NCCC(=O)NCCS)O']"
1190,HMPREF0833_RS06045,DPMVDc,"Diphosphomevalonate Decarboxylase, Cytosol",rxn00829,MNXR68753,R01121,"[['4.1.1.33'], None]",DPMVD; MVD1,"['5dpmev[c]', 'atp[c]']","['(R)-5-Diphosphomevalonate', 'ATP']","['CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
1191,HMPREF0833_RS06045,MOACL,methyloxaloacetate carboxy-lyase (2-oxobutanoate-forming),rxn00736,None,R00995,[None],None,"['2obut[c]', 'co2[c]']","['2-Oxobutanoate', 'Carbon dioxide']","['CCC(=O)C(=O)[O-]', 'C(=O)=O']"
1192,HMPREF0833_RS06045,OAADC,Oxaloacetate Decarboxylase,rxn00162,MNXR102097,R00217,"[['1.1.1.38', '1.1.1.40', '4.1.1.3'], None]",OAADC; OXDE,"['h[c]', 'oaa[c]']","['proton', 'Oxaloacetate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O']"
1193,WP_013904182.1,DPMVDc,"Diphosphomevalonate Decarboxylase, Cytosol",rxn00829,MNXR68753,R01121,"[['4.1.1.33'], None]",DPMVD; MVD1,"['5dpmev[c]', 'atp[c]']","['(R)-5-Diphosphomevalonate', 'ATP']","['CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
1194,WP_013904182.1,MOACL,methyloxaloacetate carboxy-lyase (2-oxobutanoate-forming),rxn00736,None,R00995,[None],None,"['2obut[c]', 'co2[c]']","['2-Oxobutanoate', 'Carbon dioxide']","['CCC(=O)C(=O)[O-]', 'C(=O)=O']"
1195,WP_013904182.1,OAADC,Oxaloacetate Decarboxylase,rxn00162,MNXR102097,R00217,"[['1.1.1.38', '1.1.1.40', '4.1.1.3'], None]",OAADC; OXDE,"['h[c]', 'oaa[c]']","['proton', 'Oxaloacetate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O']"
1196,WP_013904550.1,DPMVDc,"Diphosphomevalonate Decarboxylase, Cytosol",rxn00829,MNXR68753,R01121,"[['4.1.1.33'], None]",DPMVD; MVD1,"['5dpmev[c]', 'atp[c]']","['(R)-5-Diphosphomevalonate', 'ATP']","['CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
1197,WP_041818425.1,DPMVDc,"Diphosphomevalonate Decarboxylase, Cytosol",rxn00829,MNXR68753,R01121,"[['4.1.1.33'], None]",DPMVD; MVD1,"['5dpmev[c]', 'atp[c]']","['(R)-5-Diphosphomevalonate', 'ATP']","['CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
1198,WP_013904396.1,DPRr,2 dehydropantoate 2 reductase,rxn01790,MNXR1788,R02472,"[['1.1.1.169'], ['1.1.1.169'], None, None]",DPR; DPRm; ILV5_3; PAN5,"['2dhp[c]', 'h[c]', 'nadph[c]']","['2-Dehydropantoate', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","['CC(C)(CO)C(=O)C(=O)O', '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
1199,HMPREF0833_RS07840,DRIBI,D ribose aldose ketose isomerase,rxn00798,MNXR71594,R01081,[None],None,['rib_D[c]'],['D-ribose'],['C1C(C(C(C(O1)O)O)O)O']
1200,WP_013903430.1,DRIBI,D ribose aldose ketose isomerase,rxn00798,MNXR71594,R01081,[None],None,['rib_D[c]'],['D-ribose'],['C1C(C(C(C(O1)O)O)O)O']
1201,HMPREF0833_RS03305,DRPAr,2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase,rxn00784,MNXR50871,R01066,"[['4.1.2.4'], ['4.1.2.4']]",DRPA; DRPAr,['2dr5p[c]'],['2-deoxy-D-ribose 5-phosphate(2-)'],['C(C=O)C(C(COP(=O)([O-])[O-])O)O']
1202,HMPREF0833_RS03305,LACL,S lactate acetaldehyde lyase formate forming,rxn00542,None,R00753,[None],None,['lac_L[c]'],['L-lactate'],['CC(C(=O)[O-])O']
1203,HMPREF0833_RS04730,DTMPK,DTMP Kinase,rxn01513,MNXR97804,R02094,"[None, ['2.7.4.12', '2.7.4.13', '2.7.4.9']]",CDC8; DTMPK,"['atp[c]', 'dtmp[c]']","['ATP', 'dTMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O']"
1204,WP_013903957.1,DTMPK,DTMP Kinase,rxn01513,MNXR97804,R02094,"[None, ['2.7.4.12', '2.7.4.13', '2.7.4.9']]",CDC8; DTMPK,"['atp[c]', 'dtmp[c]']","['ATP', 'dTMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O']"
1205,WP_013903957.1,URIDK3,ATP:dUMP Phosphotransferase,rxn01517,MNXR70065,R02098,"[None, ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9'], ['2.7.4.13', '2.7.4.4', '2.7.4.9']]",URA6_3; URIDK2; URIDK2r; URIDK2rn; URIDK3,"['atp[c]', 'dump[c]']","['ATP', 'dUMP']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O']"
1206,HMPREF0833_RS02480,DURIK1,Deoxyuridine Kinase (ATP:Deoxyuridine),rxn01518,MNXR97817,R02099,"[['2.7.1.145', '2.7.1.21'], None]",DURIK1; U15,"['atp[c]', 'duri[c]']","['ATP', 'Deoxyuridine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)CO)O']"
1207,HMPREF0833_RS02480,R5PPT,ATP:D-ribose-5-phosphate 1-phosphotransferase,rxn00771,None,R01050,[None],None,"['atp[c]', 'r5p[c]']","['ATP', 'alpha-D-Ribose 5-phosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(O1)O)O)O)OP(=O)(O)O']"
1208,HMPREF0833_RS02480,TMDK1,Thymidine Kinase (ATP:Thymidine),rxn01143,MNXR104885,R01567,"[['2.7.1.145', '2.7.1.21'], None]",TMDK1; U16,"['atp[c]', 'thymd[c]']","['ATP', 'Thymidine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O']"
1209,WP_013903556.1,DURIK1,Deoxyuridine Kinase (ATP:Deoxyuridine),rxn01518,MNXR97817,R02099,"[['2.7.1.145', '2.7.1.21'], None]",DURIK1; U15,"['atp[c]', 'duri[c]']","['ATP', 'Deoxyuridine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1C(C(OC1N2C=CC(=O)NC2=O)CO)O']"
1210,WP_013903556.1,R5PPT,ATP:D-ribose-5-phosphate 1-phosphotransferase,rxn00771,None,R01050,[None],None,"['atp[c]', 'r5p[c]']","['ATP', 'alpha-D-Ribose 5-phosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(O1)O)O)O)OP(=O)(O)O']"
1211,WP_013903556.1,TMDK1,Thymidine Kinase (ATP:Thymidine),rxn01143,MNXR104885,R01567,"[['2.7.1.145', '2.7.1.21'], None]",TMDK1; U16,"['atp[c]', 'thymd[c]']","['ATP', 'Thymidine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O']"
1212,HMPREF0833_RS02070,DURIPP,Deoxyuridine Phosphorylase,rxn01799,MNXR97818,R02484,"[['2.4.2.1', '2.4.2.2', '2.4.2.3', '2.4.2.4'], None]",DURIPP; PNP1_1,"['duri[c]', 'pi[c]']","['Deoxyuridine', 'hydrogenphosphate']","['C1C(C(OC1N2C=CC(=O)NC2=O)CO)O', 'OP(=O)([O-])[O-]']"
1213,HMPREF0833_RS02070,NP1_r,nucleotide phosphatase,rxn01647,MNXR3856,R02295,['2.4.2.1'],None,"['h[c]', 'nac[c]', 'r1p[c]']","['proton', 'Nicotinate', 'alpha-D-Ribose 1-phosphate']","['[H+]', 'C1=CC(=CN=C1)C(=O)[O-]', 'C(C1C(C(C(O1)OP(=O)(O)O)O)O)O']"
1214,HMPREF0833_RS02070,PNP,Purine-Nucleoside Phosphorylase,rxn01646,MNXR103048,R02294,"[['2.4.2', '2.4.2.1'], ['2.4.2', '2.4.2.1']]",PNP; RIOR,"['pi[c]', 'rnam[c]']","['hydrogenphosphate', 'N-Ribosylnicotinamide']","['OP(=O)([O-])[O-]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)N']"
1215,HMPREF0833_RS02070,PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),rxn01138,MNXR103343,R01561,"[None, None, ['2.4.2.1'], ['2.4.2.1'], None]",PNP1_10; PNP1_7; PUNP1; PUNP1m; U103,"['adn[c]', 'pi[c]']","['Adenosine', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'OP(=O)([O-])[O-]']"
1216,HMPREF0833_RS02070,PUNP2,Purine-Nucleoside Phosphorylase (Deoxyadenosine),rxn01859,MNXR103344,R02557,"[None, ['2.4.2.1']]",PNP1_4; PUNP2,"['dad_2[c]', 'pi[c]']","['2-deoxyadenosine', 'hydrogenphosphate']","['C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O', 'OP(=O)([O-])[O-]']"
1217,HMPREF0833_RS02070,PUNP3,Purine-Nucleoside Phosphorylase (Guanosine),rxn01548,MNXR103345,R02147,"[None, None, ['2.4.2.1', '2.4.2.15'], ['2.4.2.1', '2.4.2.15'], None]",PNP1_11; PNP1_8; PUNP3; PUNP3m; U104,"['gsn[c]', 'pi[c]']","['Guanosine', 'hydrogenphosphate']","['C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N', 'OP(=O)([O-])[O-]']"
1218,HMPREF0833_RS02070,PUNP4,Purine-Nucleoside Phosphorylase (Deoxyguanosine),rxn01446,MNXR103346,R01969,"[None, ['2.4.2.1', '2.4.2.4']]",PNP1_5; PUNP4,"['dgsn[c]', 'pi[c]']","['Deoxyguanosine', 'hydrogenphosphate']","['C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O', 'OP(=O)([O-])[O-]']"
